T: Gene names,LFQ intensity CZ1,LFQ intensity CZ2,LFQ intensity CZ3,LFQ intensity CZ4,LFQ intensity CZ5,LFQ intensity CZ6,LFQ intensity CZ7,LFQ intensity CZ8,LFQ intensity CZ9,LFQ intensity CZ10,LFQ intensity CZ11,LFQ intensity CZ12,LFQ intensity CZ13,LFQ intensity CZ14,LFQ intensity CZ15,LFQ intensity CZ16,LFQ intensity CZ17,LFQ intensity CZ18,LFQ intensity CZ19,LFQ intensity CZ20,LFQ intensity CZ21,LFQ intensity CZ22,LFQ intensity CZ23,LFQ intensity CZ24,LFQ intensity CZ25,LFQ intensity CZ26,LFQ intensity CZ27,LFQ intensity CZ28,LFQ intensity CZ29,LFQ intensity CZ30,LFQ intensity CZ31,LFQ intensity CZ32,LFQ intensity CZ33,LFQ intensity CZ34,LFQ intensity CZ35,LFQ intensity CZ36,LFQ intensity CZ37,LFQ intensity CZ38,LFQ intensity CZ39,LFQ intensity CZ40,LFQ intensity CZ41,LFQ intensity CZ42,LFQ intensity CZ43,LFQ intensity CZ44,LFQ intensity CZ45,LFQ intensity CZ46,LFQ intensity CZ47,LFQ intensity CZ48,LFQ intensity CZ49,LFQ intensity CZ50,LFQ intensity CZ51,LFQ intensity CZ52,LFQ intensity CZ53,LFQ intensity CZ54,LFQ intensity CZ55,LFQ intensity CZ56,LFQ intensity CZ57,LFQ intensity CZ58,LFQ intensity CZ59,LFQ intensity CZ60
SOAT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5719600,10482000,0,10609000,13683000,33292000,12998000,0,8144100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADD1,0,0,0,0,0,0,0,0,0,0,0,0,0,1742900,3837300,4143000,11647000,6531700,6342700,11925000,3315000,4404600,3597400,4365600,5592800,5366300,12471000,14764000,9685300,7608200,8951100,13043000,17996000,15439000,16503000,26882000,28441000,45770000,30665000,20300000,17136000,6227300,6505300,2547700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BSG,0,0,0,0,0,640430,0,0,0,0,0,0,0,13991000,42366000,111210000,95168000,98991000,29084000,26938000,25953000,25535000,50211000,57045000,57025000,13805000,3107600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIMP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FUS,0,2572800,3856500,28657000,9045400,3064500,2690600,5043100,14047000,8311200,3921300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLRX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPM1A,0,3173200,3358500,2308600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT2,57192000,52612000,7160900,11170000,9560500,15769000,15619000,137640000,12796000,12638000,21008000,7612500,15685000,26231000,109490000,20399000,4490500,10867000,35539000,41385000,41932000,29279000,28065000,37975000,26068000,68650000,58848000,25219000,13953000,22948000,38844000,35877000,62125000,71567000,108400000,59086000,82017000,98859000,63180000,102530000,111040000,55553000,175460000,88743000,117110000,73464000,47260000,97290000,102140000,162770000,205570000,147120000,216350000,348140000,823150000,826340000,857020000,895080000,605990000,794900000
HMGCL,0,54511000,69526000,111310000,35662000,40352000,9123000,8546600,7284400,3358000,0,1508900,2623300,0,2013200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSMC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576200,3823100,4252800,5499600,8307300,0,0,0,0,0,0,0,0,0,0,7231000,12922000,54477000,107260000,40766000,18244000,8750100,7097900,0,0,0,0,0,0,0,0,0,0,0,0
SLC16A2,0,0,0,0,0,0,0,0,0,0,0,4147500,22604000,24948000,23708000,0,0,7039500,4240400,6070300,5516600,4122500,0,10542000,12939000,0,7766300,6553000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARL2,0,10582000,0,0,0,0,0,0,0,0,0,8502200,6720700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARL3,0,4252200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM23,0,5367200,1375400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAP2K2,0,2394400,10938000,2934800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP5C1,0,71617000,22113000,4652900,1942500,1068500,0,0,0,0,0,0,0,0,0,0,0,855040,0,0,0,0,12078000,63052000,195800000,196530000,174780000,227180000,151610000,142450000,189090000,221580000,220750000,651300000,4564100000,4854100000,534960000,194750000,128640000,177980000,204410000,166330000,212800000,533670000,147980000,39255000,13808000,24031000,33798000,38177000,19315000,4045400,0,0,0,0,0,0,0,0
ATP6V1E1,0,4224600,5374500,3706700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5730500,12151000,0,0,0,0,13330000,6772100,0,0,16114000,14947000,26240000,6016600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPOX,0,0,0,2177300,12221000,24791000,20148000,25529000,34408000,40519000,45951000,40994000,28453000,13881000,10453000,3138000,968760,1604100,775720,890370,4644500,990760,0,0,0,0,0,0,0,0,0,0,0,1195700,942550,1023500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPL4,0,0,0,0,0,5783700,4490800,3799500,2330100,3762400,2536600,0,5859500,5101700,6725200,5009600,8483800,5217000,6935100,7805200,11184000,12748000,6735900,8990000,0,19364000,9050900,7091600,8354200,9326700,11725000,0,10852000,10841000,7131400,9016600,8702800,0,7389900,0,0,0,9167900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUDT1,0,2249400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LONP1,0,0,0,0,0,0,0,726130,10558000,26666000,50326000,55253000,69906000,64547000,69854000,61497000,85282000,82784000,78356000,70366000,56929000,44035000,30690000,28110000,15913000,11755000,16281000,14051000,15141000,7460400,3907800,851200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGM1,0,0,3765700,3116400,3872800,0,3928900,0,0,0,0,0,0,0,819750,677160,0,0,2545400,2617300,0,4125900,3300400,6659300,5784500,6019100,7063700,11744000,11981000,13183000,18115000,20641000,22708000,10348000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP1CC,0,1307400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6002600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGFBR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERPINF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DLST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121700,0,35632000,24249000,998990,0,0,0,0,0,0,1966100,1034100,0,0,0,0,0,0,0,0,0,0,1882100,9000600,30863000,43085000,33021000,40258000,41816000,67924000,186690000,404220000,920920000,2510500000,"37,727,999,999,999,900","7,239,599,999,999,990","7,707,899,999,999,990","37,927,999,999,999,900",2231600000,"18,073,999,999,999,900",1301100000
GPX4,0,1596300,3494000,6675200,6783900,3153400,3811800,0,0,0,6080600,4178600,5858400,4929600,4530100,5968700,0,3666800,4843100,8046600,0,6531500,0,0,4488600,0,4708100,0,0,0,0,0,0,0,0,7593500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRP14,0,3127700,2428100,1675000,0,0,0,0,0,0,0,0,0,4830700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPCAL1;HPCA,0,4039400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAGLN2,0,14637000,32754000,73362000,10737000,5322100,2700900,1659400,1068900,0,0,0,1243500,0,0,0,0,0,0,0,0,0,0,1737200,0,0,0,2081300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TALDO1,0,6286400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10818000,0,0,0,0,0,5736300,0,0,0,0,0,7494000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNCA,0,0,0,12693000,5009300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETFB,0,4715700,13483000,215700000,244670000,55020000,25288000,145630000,469340000,137880000,25906000,24796000,28462000,28959000,16424000,13108000,5210400,9447900,3958900,5593300,5729400,6182500,5192600,2361800,3387500,1980800,798740,0,730260,1072100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBMX,0,6091700,29119000,7544400,1025100,428510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2370100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGCX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2698300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIPA,0,0,1273100,1604800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP6V1A,0,0,26808000,7717300,1936000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6842500,8288800,0,0,2352400,1728800,0,4144900,7805900,0,0,8462600,5126100,6002300,0,0,3383700,39944000,57490000,118820000,18189000,12729000,5553900,3479300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSPA9,6114600,1085200,1918400,13727000,137990000,366480000,306730000,262490000,216580000,155030000,122630000,112580000,164510000,185710000,223790000,249010000,324590000,292760000,204670000,236400000,177150000,156020000,146620000,226930000,260620000,244610000,150840000,158900000,190590000,184510000,103970000,105060000,66400000,63096000,33990000,38965000,36215000,36403000,37512000,28428000,25338000,23280000,17580000,19258000,17448000,18254000,16915000,16787000,13295000,13415000,15529000,15417000,14033000,13449000,16692000,10686000,18796000,11491000,14114000,11971000
EIF4A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS19,0,33349000,862870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPL3,0,3812700,2669700,5016300,4265400,4534300,3224900,2847200,2682300,2435300,0,0,3417100,0,0,0,2859300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6925800,0,0,0,6836200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPV17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDOST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11748000,53185000,130090000,114180000,200660000,306990000,246980000,286570000,231920000,243230000,194490000,154170000,148980000,135860000,88109000,87884000,100910000,88031000,93354000,49993000,35565000,42582000,42001000,38262000,24639000,29742000,31620000,28672000,33235000,20372000,19433000,0,0,0,0,0
ANP32A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAPG,0,13752000,56266000,22320000,6112600,3055900,872140,565670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6721600,9467100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL6ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3185100,0,0,4567700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TXLNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4352200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCT6A,0,0,19747000,17730000,4825200,1805900,859470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3877400,177120000,57353000,3520900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NNMT,0,67729000,6609100,3678800,1623500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSMB10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20334000,18296000,11101000,0,0,0,0,0,0,0,0,0,7705600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPL13A;RPL13AP3,0,7934400,0,0,0,0,0,0,0,0,0,0,3113500,0,2560900,0,7687300,0,4065000,0,0,5215000,0,0,3894400,6432200,0,0,5411400,0,0,0,11315000,11310000,0,0,9361400,9336600,10020000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARL1,0,9854200,1110100,4023800,2192200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT3,0,0,0,0,0,0,0,0,4056400,4563700,3696500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEX19,0,0,1802500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDH1,0,0,469750,71571000,81780000,23262000,1743600,487120,0,0,0,0,0,2858000,1596300,2550800,2569100,0,2848200,2653100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDH2,12867000,1064500,128420,84657000,417360000,548820000,570600000,474860000,381830000,209760000,231040000,206390000,138900000,173710000,232130000,185410000,233150000,253080000,211400000,213750000,207960000,210760000,214430000,199490000,121980000,104180000,84077000,64834000,68223000,54912000,45565000,35968000,27968000,23954000,11015000,12636000,14250000,20850000,18584000,13998000,17853000,21315000,13003000,8768200,7298800,14242000,21997000,17737000,15705000,9896800,9747900,22809000,15324000,12435000,22039000,27657000,27977000,38968000,30148000,26118000
HADHA,0,0,0,175870,10630000,71192000,82812000,60040000,47578000,60407000,70513000,70687000,55882000,48459000,37043000,53371000,372760000,161000000,343060000,348490000,241990000,181320000,295150000,448790000,669760000,712060000,805900000,1147900000,1114200000,756040000,592740000,470980000,451780000,452320000,359530000,391240000,350310000,385710000,377870000,381370000,327620000,126810000,78060000,56104000,55767000,72855000,87589000,122480000,191500000,298690000,264050000,218240000,183100000,148980000,138620000,147030000,95165000,84400000,60251000,76915000
EIF2S3;EIF2S3L,0,0,0,0,0,0,0,0,0,2131600,2357600,2723300,5236500,20422000,34551000,32704000,0,8335200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRPH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PNPLA4,0,2065500,0,0,7277900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GARS,0,0,0,0,1074700,3201000,2396900,300520,0,520180,481630,0,3298700,11776000,14452000,17100000,22218000,19626000,22758000,18212000,24435000,29367000,34948000,18929000,3121600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IARS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6615700,0,0,0,0,0,0,8846400,8044000,0,0,0,0,0,0,0,0,0
EIF1;EIF1B,0,5481400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACTR1B,0,0,2047600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16940000,10414000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ECI1,0,0,0,0,0,0,0,0,0,5653500,13060000,22070000,48214000,118500000,284850000,161060000,16755000,47883000,0,1911700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT1,0,0,0,0,0,0,0,0,1040800,11006000,18700000,16168000,23942000,14119000,17006000,12726000,6303300,10794000,5451700,6923800,3181800,5503300,2352000,0,2558400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT5B;STAT5A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKR1C3;AKR1C4,0,59243000,35764000,14900000,5720100,5283500,2764600,2378900,2689900,2311000,3273000,4810900,6306700,8986200,5948500,0,0,5954500,3528600,0,3276900,26421000,34372000,15734000,0,17653000,0,6952000,22162000,43653000,63963000,6806500,35934000,20610000,12588000,10365000,10908000,8523700,8048100,9665200,7143300,0,5262000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PI4KA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4251200,4565300,3512200,3854300,4137100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPS15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3742500,12429000,22708000,7831100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CASP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LRPPRC,0,893440,129830,469880,0,0,0,0,0,0,4440100,10785000,29242000,49295000,104770000,173980000,276670000,208230000,234290000,265030000,189540000,140990000,98648000,62505000,54007000,38440000,29508000,30568000,25399000,26492000,22988000,17316000,17035000,17676000,9158800,13996000,13001000,13983000,15772000,11876000,16336000,10217000,14256000,13573000,17553000,26041000,35907000,51618000,50372000,60908000,56811000,56117000,58729000,52909000,53033000,56404000,45934000,40133000,13538000,34664000
ACAA2,0,3892900,13020000,912390,901760,890750,0,0,0,0,0,1085900,2594500,34004000,77318000,116880000,270480000,192010000,392650000,379140000,375960000,430630000,341990000,326580000,412120000,428310000,337550000,302980000,224690000,218430000,170370000,149680000,158960000,140430000,112780000,106930000,71505000,28929000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPL35,0,71478000,8157000,2707800,1910600,1183400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRCP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4811400,6271500,7547000,0,7133600,8840100,11491000,10569000,14071000,19078000,21642000,18272000,0,20353000,0,0,11776000,0,16657000,19772000,19745000,16097000,14652000,15378000,0,11633000,18218000,0,14890000,17034000,18733000,0,14643000,12899000,19599000,24997000,28937000,27589000,36451000,31516000,29823000
ECE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179300,30185000,70024000,19364000,1218100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC1A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6616400,9988400,14426000,9724800,8806600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC1A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC1A4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAFAH1B1,0,0,0,0,0,0,849740,5353800,12998000,19926000,13128000,8054200,2968400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRAT,0,0,0,7238700,8900900,6952300,5599100,5568500,9391900,8467000,11917000,13298000,13434000,18053000,14446000,14735000,16045000,13431000,16163000,16004000,20215000,18662000,16037000,19464000,14047000,12375000,8067000,3097300,5603500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTSK,74902000,56063000,10888000,9954800,4991600,3011500,3459000,0,3563500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3868600,0,0,0,0,0,7032700,8632500,0,7674200,0,8452100,0,12049000,13883000,11243000,15464000,0,0,0,0,0,0,0,0,0,0
MATR3,0,0,0,0,0,0,0,7738300,8360500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPD2,0,0,0,0,0,253450,994200,2621300,4984500,3420300,445260,8256200,179130000,287000000,122260000,57789000,41289000,57455000,42120000,45395000,22944000,37274000,47874000,39732000,28936000,24262000,23177000,24104000,19001000,12883000,11000000,9427500,11839000,15749000,17519000,17774000,10778000,13538000,9895800,6857700,10638000,3801000,12802000,8252300,4958000,6635600,5496300,6406300,8615600,9881300,13575000,0,5916300,1438000,0,0,0,0,0,0
SSR1,0,0,0,0,0,0,0,0,0,8778000,23248000,26066000,26585000,27857000,25898000,37673000,25731000,35003000,41717000,29957000,55201000,47391000,28600000,22377000,24914000,19964000,23520000,27773000,21406000,20277000,29882000,47096000,45706000,34401000,34665000,36464000,69495000,43994000,25873000,46698000,38475000,27372000,30747000,24437000,24482000,38868000,43549000,25992000,0,29562000,0,0,0,0,0,0,0,0,0,0
ALDH3B1;ALDH3B2,0,0,0,0,0,2205000,2939700,2083600,3889800,2568300,2865200,0,2354000,2493200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
